week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1984-08-10,13.1875,13.8125,13.1875,13.375,5,0,0,1984-08-06,1984-08-10,0,True,True
1984-08-17,13.3125,13.5,13.125,13.375,5,0,0,1984-08-13,1984-08-17,0,True,True
1984-08-24,13.375,13.75,13.3125,13.5,5,0,0,1984-08-20,1984-08-24,0,True,True
1984-08-31,13.5,13.5,13.3125,13.4375,5,0,0,1984-08-27,1984-08-31,0,True,True
1984-09-07,13.375,13.75,13.3125,13.5625,4,0,0,1984-09-04,1984-09-07,0,True,True
1984-09-14,13.4375,13.75,13.3125,13.625,5,0,0,1984-09-10,1984-09-14,0,True,True
1984-09-21,13.5,13.875,13.5,13.625,5,0,0,1984-09-17,1984-09-21,0,True,True
1984-09-28,13.6875,14.1875,13.625,14.125,5,0,0,1984-09-24,1984-09-28,0,True,True
1984-10-05,14.125,14.5,14.0625,14.4375,5,0,0,1984-10-01,1984-10-05,0,True,True
1984-10-12,14.5,14.5,14.3125,14.4375,5,0,0,1984-10-08,1984-10-12,0,True,True
1984-10-19,14.4375,15.125,14.375,14.75,5,0,0,1984-10-15,1984-10-19,0,True,True
1984-10-26,14.8125,14.8125,14.1875,14.25,5,0,0,1984-10-22,1984-10-26,0,True,True
1984-11-02,14.25,14.5625,13.875,14,5,0,0,1984-10-29,1984-11-02,0,True,True
1984-11-09,13.9375,14.3125,13.9375,14.125,5,0,0,1984-11-05,1984-11-09,0,True,True
1984-11-16,14.125,14.125,13.75,13.875,5,0,0,1984-11-12,1984-11-16,0,True,True
1984-11-23,13.8125,14.0625,13.625,14.0625,4,0,0,1984-11-19,1984-11-23,0,True,True
1984-11-30,14.1875,14.25,14,14.1875,5,0,0,1984-11-26,1984-11-30,0,True,True
1984-12-07,14.125,14.375,14.0625,14.3125,5,0,0,1984-12-03,1984-12-07,0,True,True
1984-12-14,14.375,14.875,14.3125,14.875,5,0,0,1984-12-10,1984-12-14,0,True,True
1984-12-21,15,15.625,14.9375,15.125,5,0,0,1984-12-17,1984-12-21,0,True,True
1984-12-28,15.25,15.25,15,15.0625,4,0,0,1984-12-24,1984-12-28,0,True,True
1985-01-04,15.0625,15.375,14.9375,14.9375,4,0,0,1984-12-31,1985-01-04,0,True,True
1985-01-11,14.9375,15.3125,14.9375,15.125,5,0,0,1985-01-07,1985-01-11,0,True,True
1985-01-18,15.1875,15.25,14.9375,15.0625,5,0,0,1985-01-14,1985-01-18,0,True,True
1985-01-25,15,15.3125,14.9375,15.0625,5,0,0,1985-01-21,1985-01-25,0,True,True
1985-02-01,15.0625,15.1875,14.6875,14.8125,5,0,0,1985-01-28,1985-02-01,0,True,True
1985-02-08,14.8125,15.25,14.8125,15.1875,5,0,0,1985-02-04,1985-02-08,0,True,True
1985-02-15,15.125,15.4375,15.0625,15.4375,5,0,0,1985-02-11,1985-02-15,0,True,True
1985-02-22,15.4375,15.4375,15.1875,15.25,4,0,0,1985-02-19,1985-02-22,0,True,True
1985-03-01,15.1875,15.375,15.0625,15.375,5,0,0,1985-02-25,1985-03-01,0,True,True
1985-03-08,15.375,15.375,15.1875,15.375,5,0,0,1985-03-04,1985-03-08,0,True,True
1985-03-15,15.3125,15.4375,15.3125,15.3125,5,0,0,1985-03-11,1985-03-15,0,True,True
1985-03-22,15.4375,15.4375,15.3125,15.4375,5,0,0,1985-03-18,1985-03-22,0,True,True
1985-03-29,15.375,16.125,15.375,16.125,5,0,0,1985-03-25,1985-03-29,0,True,True
1985-04-05,16.0625,16.25,15.875,15.9375,4,0,0,1985-04-01,1985-04-04,0,True,True
1985-04-12,16.1875,16.25,16,16.25,5,0,0,1985-04-08,1985-04-12,0,True,True
1985-04-19,16.375,16.625,16.3125,16.4375,5,0,0,1985-04-15,1985-04-19,0,True,True
1985-04-26,16.4375,16.8125,16.4375,16.625,5,0,0,1985-04-22,1985-04-26,0,True,True
