week,open,high,low,close,source_rows,bad,first_date,last_date,valid_hlc,valid_ohlc,segment
2022-03-04,13900.25,14391,13683,13798.75,6900,0,2022-02-27T23:00:00Z,2022-03-04T21:59:00Z,True,True,fixed
2022-03-11,13763.5,13879.75,13103.25,13301.75,6900,0,2022-03-06T23:00:00Z,2022-03-11T21:59:00Z,True,True,fixed
2022-03-18,13362,14442.75,12944,14435.25,6900,0,2022-03-13T22:00:00Z,2022-03-18T20:59:00Z,True,True,fixed
2022-03-25,14404,14840.5,14183.75,14752.5,6900,0,2022-03-20T22:00:00Z,2022-03-25T20:59:00Z,True,True,fixed
2022-04-01,14756,15268.75,14658.75,14852.25,6900,0,2022-03-27T22:00:00Z,2022-04-01T20:59:00Z,True,True,fixed
2022-04-08,14846,15198,14310.5,14328,6899,0,2022-04-03T22:00:00Z,2022-04-08T20:59:00Z,True,True,fixed
2022-04-15,14345,14382,13876.5,13892.25,5520,0,2022-04-10T22:00:00Z,2022-04-14T20:59:00Z,False,False,fixed
2022-04-22,13892,14298,13297,13315.5,6900,0,2022-04-17T22:00:00Z,2022-04-22T20:59:00Z,True,True,fixed
2022-04-29,13334.25,13583.75,12801.5,12890.5,6900,0,2022-04-24T22:00:00Z,2022-04-29T20:59:00Z,True,True,fixed
2022-05-06,12892.25,13555.25,12519,12663.5,6900,0,2022-05-01T22:00:00Z,2022-05-06T20:59:00Z,True,True,fixed
2022-05-13,12605,12637.25,11689,12364,6900,0,2022-05-08T22:00:00Z,2022-05-13T20:59:00Z,True,True,fixed
2022-05-20,12409,12594,11491.25,11838,6900,0,2022-05-15T22:00:00Z,2022-05-20T20:59:00Z,True,True,fixed
2022-05-27,11866,12720.25,11576.25,12717.5,6899,0,2022-05-22T22:00:00Z,2022-05-27T20:59:00Z,True,True,fixed
2022-06-03,12705.25,12945.25,12442.5,12549.5,6660,0,2022-05-29T22:00:00Z,2022-06-03T20:59:00Z,True,True,fixed
2022-06-10,12549.75,12810,11823,11858.75,6899,0,2022-06-05T22:00:00Z,2022-06-10T20:59:00Z,True,True,fixed
2022-06-17,11768,11794.25,11068.5,11307.75,6900,0,2022-06-12T22:00:00Z,2022-06-17T20:59:00Z,True,True,fixed
2022-06-24,11332.5,12148.5,11273.75,12132.75,6660,0,2022-06-19T22:00:00Z,2022-06-24T20:59:00Z,True,True,fixed
2022-07-01,12137.5,12262,11351,11610.5,6900,0,2022-06-26T22:00:00Z,2022-07-01T20:59:00Z,True,True,fixed
2022-07-08,11606,12211,11389.25,12160.25,6660,0,2022-07-03T22:00:00Z,2022-07-08T20:59:00Z,True,True,fixed
2022-07-15,12149.75,12149.75,11479.25,12019.25,6900,0,2022-07-10T22:00:00Z,2022-07-15T20:59:00Z,True,True,fixed
2022-07-22,12043.5,12698.5,11857,12429,6900,0,2022-07-17T22:00:00Z,2022-07-22T20:59:00Z,True,True,fixed
2022-07-29,12444.5,13012,12072,12977,6899,0,2022-07-24T22:00:00Z,2022-07-29T20:59:00Z,True,True,fixed
2022-08-05,12981,13384.5,12814.75,13216.5,6900,0,2022-07-31T22:00:00Z,2022-08-05T20:59:00Z,True,True,fixed
2022-08-12,13227.75,13583.25,12963.25,13580,6900,0,2022-08-07T22:00:00Z,2022-08-12T20:59:00Z,True,True,fixed
2022-08-19,13571.5,13740.75,13228.75,13250,6898,0,2022-08-14T22:00:00Z,2022-08-19T20:59:00Z,True,True,fixed
2022-08-26,13226.5,13226.5,12557.5,12559,6900,0,2022-08-21T22:00:00Z,2022-08-26T20:59:00Z,True,True,fixed
2022-09-02,12485,12658.25,12017.75,12130.25,6900,0,2022-08-28T22:00:00Z,2022-09-02T20:59:00Z,True,True,fixed
2022-09-09,12110.5,12613.75,11921.5,12590.5,6660,0,2022-09-04T22:00:00Z,2022-09-09T20:59:00Z,True,True,fixed
2022-09-16,12626,12889,11778.5,11960.75,6900,0,2022-09-11T22:00:00Z,2022-09-16T20:59:00Z,True,True,fixed
2022-09-23,11920,12140.5,11229,11388,6900,0,2022-09-18T22:00:00Z,2022-09-23T20:59:00Z,True,True,fixed
2022-09-30,11362.5,11613.5,11024.25,11058.25,6900,0,2022-09-25T22:00:00Z,2022-09-30T20:59:00Z,True,True,fixed
2022-10-07,11030,11729.75,10890.75,11096.25,6900,0,2022-10-02T22:00:00Z,2022-10-07T20:59:00Z,True,True,fixed
2022-10-14,11067.75,11253.5,10484.75,10746.25,6899,0,2022-10-09T22:00:00Z,2022-10-14T20:59:00Z,True,True,fixed
2022-10-21,10720,11431.75,10713,11378,6900,0,2022-10-16T22:00:00Z,2022-10-21T20:59:00Z,True,True,fixed
2022-10-28,11393.75,11734,10921.5,11625.5,6900,0,2022-10-23T22:00:00Z,2022-10-28T20:59:00Z,True,True,fixed
2022-11-04,11592.5,11619,10636,10871.25,6900,0,2022-10-30T22:00:00Z,2022-11-04T20:59:00Z,True,True,fixed
2022-11-11,10786.5,11876.75,10751,11836.25,6900,0,2022-11-06T23:00:00Z,2022-11-11T21:59:00Z,True,True,fixed
2022-11-18,11791,12118.75,11528.25,11711,6900,0,2022-11-13T23:00:00Z,2022-11-18T21:59:00Z,True,True,fixed
2022-11-25,11723,11933,11526.5,11786.75,6431,0,2022-11-20T23:00:00Z,2022-11-25T18:14:00Z,True,True,fixed
2022-12-02,11731.25,12145,11465,11979,6900,0,2022-11-27T23:00:00Z,2022-12-02T21:59:00Z,True,True,fixed
2022-12-09,12000.5,12015.75,11422.5,11553,6900,0,2022-12-04T23:00:00Z,2022-12-09T21:59:00Z,True,True,fixed
2022-12-16,11553,12229.5,11275.5,11320,6899,0,2022-12-11T23:00:00Z,2022-12-16T21:59:00Z,True,True,fixed
2022-12-23,11328.75,11411,10870.5,11067,6899,0,2022-12-18T23:00:00Z,2022-12-23T21:59:00Z,True,True,fixed
2022-12-30,11104,11183.75,10758.75,11041.75,5517,0,2022-12-26T23:00:00Z,2022-12-30T21:59:00Z,False,False,fixed
2023-01-06,11122.5,11182,10751,11108.75,5520,0,2023-01-02T23:00:00Z,2023-01-06T21:59:00Z,False,False,fixed
2023-01-13,11126.5,11619.5,11094,11601.5,6898,0,2023-01-08T23:00:00Z,2023-01-13T21:59:00Z,True,True,fixed
2023-01-20,11613.5,11759.5,11308.5,11677.75,6659,0,2023-01-15T23:00:00Z,2023-01-20T21:59:00Z,True,True,fixed
2023-01-27,11676.75,12308.5,11604.5,12221,6899,0,2023-01-22T23:00:00Z,2023-01-27T21:59:00Z,True,True,fixed
2023-02-03,12212.5,12949.75,11871,12616.5,6900,0,2023-01-29T23:00:00Z,2023-02-03T21:59:00Z,True,True,fixed
2023-02-10,12572,12818.5,12243.25,12342,6899,0,2023-02-05T23:00:00Z,2023-02-10T21:59:00Z,True,True,fixed
2023-02-17,12357.5,12792.75,12265.25,12384,6900,0,2023-02-12T23:00:00Z,2023-02-17T21:59:00Z,True,True,fixed
2023-02-24,12380,12417.75,11923,11999.75,6658,0,2023-02-19T23:00:00Z,2023-02-24T21:59:00Z,True,True,fixed
2023-03-03,12003,12329,11832.5,12324.5,6899,0,2023-02-26T23:00:00Z,2023-03-03T21:59:00Z,True,True,fixed
2023-03-10,12306.25,12486.25,11795,11892.5,6899,0,2023-03-05T23:00:00Z,2023-03-10T21:59:00Z,True,True,fixed
2023-03-17,11894.75,12811.25,11674.25,12648.5,6898,0,2023-03-12T22:00:00Z,2023-03-17T20:59:00Z,True,True,fixed
2023-03-24,12690,13082,12525.25,12922.75,6900,0,2023-03-19T22:00:00Z,2023-03-24T20:59:00Z,True,True,fixed
2023-03-31,12916,13311.5,12634.25,13308,6900,0,2023-03-26T22:00:00Z,2023-03-31T20:59:00Z,True,True,fixed
2023-04-07,13262,13348.75,12953.25,13184.25,6432,0,2023-04-02T22:00:00Z,2023-04-07T13:14:00Z,True,True,fixed
2023-04-14,13179.75,13255,12925.5,13199.5,6899,0,2023-04-09T22:00:00Z,2023-04-14T20:59:00Z,True,True,fixed
2023-04-21,13212.5,13298.75,12982.5,13076,6898,0,2023-04-16T22:00:00Z,2023-04-21T20:59:00Z,True,True,fixed
2023-04-28,13070,13336,12800,13325.75,6900,0,2023-04-23T22:00:00Z,2023-04-28T20:59:00Z,True,True,fixed
2023-05-05,13317,13370.25,13001.75,13310.5,6899,0,2023-04-30T22:00:00Z,2023-05-05T20:59:00Z,True,True,fixed
2023-05-12,13316,13494.25,13202.75,13370.5,6898,0,2023-05-07T22:00:00Z,2023-05-12T20:59:00Z,True,True,fixed
2023-05-19,13378.75,13960.25,13350,13841,6900,0,2023-05-14T22:00:00Z,2023-05-19T20:59:00Z,True,True,fixed
2023-05-26,13805.5,14369,13566.5,14367.25,6900,0,2023-05-21T22:00:00Z,2023-05-26T20:59:00Z,True,True,fixed
2023-06-02,14437.5,14627.75,14248.25,14587.75,6660,0,2023-05-28T22:00:00Z,2023-06-02T20:59:00Z,True,True,fixed
2023-06-09,14577,14694.75,14256.75,14566.25,6898,0,2023-06-04T22:00:00Z,2023-06-09T20:59:00Z,True,True,fixed
2023-06-16,14560.25,15475.5,14554.25,15300.75,6894,0,2023-06-11T22:00:00Z,2023-06-16T20:59:00Z,True,True,fixed
2023-06-23,15303.25,15322.5,14964,15053.25,6658,0,2023-06-18T22:00:00Z,2023-06-23T20:59:00Z,True,True,fixed
2023-06-30,15057.75,15376.75,14853.5,15316.5,6898,0,2023-06-25T22:00:00Z,2023-06-30T20:59:00Z,True,True,fixed
2023-07-07,15331,15432,15111.5,15192.5,6431,0,2023-07-02T22:00:00Z,2023-07-07T20:59:00Z,True,True,fixed
2023-07-14,15198.5,15857.25,15063.25,15693.75,6899,0,2023-07-09T22:00:00Z,2023-07-14T20:59:00Z,True,True,fixed
2023-07-21,15690,16062.75,15522.25,15555,6900,0,2023-07-16T22:00:00Z,2023-07-21T20:59:00Z,True,True,fixed
2023-07-28,15556,15904,15483.75,15846,6899,0,2023-07-23T22:00:00Z,2023-07-28T20:59:00Z,True,True,fixed
2023-08-04,15850,15917,15336.5,15362.75,6900,0,2023-07-30T22:00:00Z,2023-08-04T20:59:00Z,True,True,fixed
2023-08-11,15370.5,15497.75,15037.25,15103.75,6900,0,2023-08-06T22:00:00Z,2023-08-11T20:59:00Z,True,True,fixed
2023-08-18,15104,15335,14609.25,14744,6900,0,2023-08-13T22:00:00Z,2023-08-18T20:59:00Z,True,True,fixed
2023-08-25,14762.5,15418,14720.5,14972.25,6900,0,2023-08-20T22:00:00Z,2023-08-25T20:59:00Z,True,True,fixed
2023-09-01,14991,15661.25,14973.5,15511.25,6898,0,2023-08-27T22:00:00Z,2023-09-01T20:59:00Z,True,True,fixed
2023-09-08,15517,15586.75,15157.5,15313,6658,0,2023-09-03T22:00:00Z,2023-09-08T20:59:00Z,True,True,fixed
2023-09-15,15308,15719.75,15288.75,15383,6897,0,2023-09-10T22:00:00Z,2023-09-15T20:59:00Z,True,True,fixed
2023-09-22,15382.25,15461,14836.25,14876.25,6898,0,2023-09-17T22:00:00Z,2023-09-22T20:59:00Z,True,True,fixed
2023-09-29,14880.25,15060.75,14586,14891.5,6899,0,2023-09-24T22:00:00Z,2023-09-29T20:59:00Z,True,True,fixed
2023-10-06,14965,15160.25,14589,15139.5,6900,0,2023-10-01T22:00:00Z,2023-10-06T20:59:00Z,True,True,fixed
2023-10-13,15040.25,15468.75,14949.5,15107.5,6900,0,2023-10-08T22:00:00Z,2023-10-13T20:59:00Z,True,True,fixed
2023-10-20,15120,15336.75,14645,14649,6900,0,2023-10-15T22:00:00Z,2023-10-20T20:59:00Z,True,True,fixed
2023-10-27,14680,14948.75,14140.25,14270,6900,0,2023-10-22T22:00:00Z,2023-10-27T20:59:00Z,True,True,fixed
2023-11-03,14336,15228.5,14303,15186.25,6900,0,2023-10-29T22:00:00Z,2023-11-03T20:59:00Z,True,True,fixed
2023-11-10,15187,15612.75,15138,15583,6900,0,2023-11-05T23:00:00Z,2023-11-10T21:59:00Z,True,True,fixed
2023-11-17,15586.25,16049.5,15465.25,15874.25,6900,0,2023-11-12T23:00:00Z,2023-11-17T21:59:00Z,True,True,fixed
2023-11-24,15895,16173.5,15837.25,16011,6434,0,2023-11-19T23:00:00Z,2023-11-24T18:14:00Z,True,True,fixed
2023-12-01,16008,16208.5,15856,16030.25,6900,0,2023-11-26T23:00:00Z,2023-12-01T21:59:00Z,True,True,fixed
2023-12-08,16022,16118.75,15721.25,16094,6900,0,2023-12-03T23:00:00Z,2023-12-08T21:59:00Z,True,True,fixed
2023-12-15,16093,16887.25,16045.5,16815,6898,0,2023-12-10T23:00:00Z,2023-12-15T21:59:00Z,True,True,fixed
2023-12-22,16820.25,17073.5,16758.5,16962.5,6900,0,2023-12-17T23:00:00Z,2023-12-22T21:59:00Z,True,True,fixed
2023-12-29,16964.5,17165.25,16938.25,17003.75,5520,0,2023-12-25T23:00:00Z,2023-12-29T21:59:00Z,False,False,fixed
2024-01-05,17019,17038.5,16334.25,16465,5520,0,2024-01-01T23:00:00Z,2024-01-05T21:59:00Z,False,False,fixed
2024-01-12,16470,17057,16378.25,16955.25,6899,0,2024-01-07T23:00:00Z,2024-01-12T21:59:00Z,True,True,fixed
2024-01-19,16961.75,17471.25,16689.25,17462.75,6660,0,2024-01-14T23:00:00Z,2024-01-19T21:59:00Z,True,True,fixed
2024-01-26,17466,17793.5,17409.5,17504.75,6900,0,2024-01-21T23:00:00Z,2024-01-26T21:59:00Z,True,True,fixed
2024-02-02,17502,17775.5,17221.5,17687,6899,0,2024-01-28T23:00:00Z,2024-02-02T21:59:00Z,True,True,fixed
2024-02-09,17696,18071,17554.25,18038.25,6899,0,2024-02-04T23:00:00Z,2024-02-09T21:59:00Z,True,True,fixed
2024-02-16,18040,18121.5,17542,17721.5,6893,0,2024-02-11T23:00:00Z,2024-02-16T21:59:00Z,True,True,fixed
2024-02-23,17729.25,18144.75,17372.75,17960.75,6660,0,2024-02-18T23:00:00Z,2024-02-23T21:59:00Z,True,True,fixed
2024-03-01,17961.5,18372.75,17826,18321,6900,0,2024-02-25T23:00:00Z,2024-03-01T21:59:00Z,True,True,fixed
2024-03-08,18336,18436.5,17832.5,18056,6900,0,2024-03-03T23:00:00Z,2024-03-08T21:59:00Z,True,True,fixed
2024-03-15,18056,18506.75,17890.5,18063.5,6887,0,2024-03-10T22:00:00Z,2024-03-15T20:59:00Z,True,True,fixed
2024-03-22,18073.5,18709,18053.25,18563.75,6900,0,2024-03-17T22:00:00Z,2024-03-22T20:59:00Z,True,True,fixed
2024-03-29,18567,18619,18378.5,18465,5520,0,2024-03-24T22:00:00Z,2024-03-28T20:59:00Z,False,False,fixed
2024-04-05,18503,18612,18051.5,18311,6900,0,2024-03-31T22:00:00Z,2024-04-05T20:59:00Z,True,True,fixed
2024-04-12,18348.25,18518.75,18053.5,18172.5,6898,0,2024-04-07T22:00:00Z,2024-04-12T20:59:00Z,True,True,fixed
2024-04-19,18151,18350.75,17113.25,17179.25,6900,0,2024-04-14T22:00:00Z,2024-04-19T20:59:00Z,True,True,fixed
2024-04-26,17228.25,17901.5,17148.5,17836.75,6900,0,2024-04-21T22:00:00Z,2024-04-26T20:59:00Z,True,True,fixed
2024-05-03,17864.75,18050.25,17386.25,18025.5,6899,0,2024-04-28T22:00:00Z,2024-05-03T20:59:00Z,True,True,fixed
2024-05-10,18047.5,18348,17983.75,18239.25,6895,0,2024-05-05T22:00:00Z,2024-05-10T20:59:00Z,True,True,fixed
2024-05-17,18238,18760.75,18165.5,18633.75,6899,0,2024-05-12T22:00:00Z,2024-05-17T20:59:00Z,True,True,fixed
2024-05-24,18633.5,19023.25,18621.5,18870.75,6898,0,2024-05-19T22:00:00Z,2024-05-24T20:59:00Z,True,True,fixed
2024-05-31,18874.75,18980.5,18241.25,18570.75,6660,0,2024-05-26T22:00:00Z,2024-05-31T20:59:00Z,True,True,fixed
2024-06-07,18590.25,19155,18435.75,19030.25,6899,0,2024-06-02T22:00:00Z,2024-06-07T20:59:00Z,True,True,fixed
2024-06-14,19025,19699.5,18974.25,19696.25,6899,0,2024-06-09T22:00:00Z,2024-06-14T20:59:00Z,True,True,fixed
2024-06-21,19695,20371,19640.5,20009.75,6656,0,2024-06-16T22:00:00Z,2024-06-21T20:59:00Z,True,True,fixed
2024-06-28,20014.75,20273.25,19726,19966.5,6900,0,2024-06-23T22:00:00Z,2024-06-28T20:59:00Z,True,True,fixed
2024-07-05,19970,20639.5,19811.75,20591.5,6431,0,2024-06-30T22:00:00Z,2024-07-05T20:59:00Z,True,True,fixed
2024-07-12,20591.5,20983.75,20335,20539.75,6899,0,2024-07-07T22:00:00Z,2024-07-12T20:59:00Z,True,True,fixed
2024-07-19,20580,20797,19654,19701.5,6900,0,2024-07-14T22:00:00Z,2024-07-19T20:59:00Z,True,True,fixed
2024-07-26,19749,20084.75,18883.25,19175.75,6900,0,2024-07-21T22:00:00Z,2024-07-26T20:59:00Z,True,True,fixed
2024-08-02,19171.75,19717,18385.75,18513.25,6898,0,2024-07-28T22:00:00Z,2024-08-02T20:59:00Z,True,True,fixed
2024-08-09,18390,18674.5,17351,18602.5,6900,0,2024-08-04T22:00:00Z,2024-08-09T20:59:00Z,True,True,fixed
2024-08-16,18590,19683,18515,19604,6900,0,2024-08-11T22:00:00Z,2024-08-16T20:59:00Z,True,True,fixed
2024-08-23,19629,20025.25,19525.25,19776.75,6898,0,2024-08-18T22:00:00Z,2024-08-23T20:59:00Z,True,True,fixed
2024-08-30,19787.75,19846.25,19140.25,19594.5,6899,0,2024-08-25T22:00:00Z,2024-08-30T20:59:00Z,True,True,fixed
2024-09-06,19599,19683,18339.75,18377.5,6659,0,2024-09-01T22:00:00Z,2024-09-06T20:59:00Z,True,True,fixed
2024-09-13,18400,19577.25,18386,19503.5,6899,0,2024-09-08T22:00:00Z,2024-09-13T20:59:00Z,True,True,fixed
2024-09-20,19498,20203,19299.25,20015.5,6878,0,2024-09-15T22:00:00Z,2024-09-20T20:59:00Z,True,True,fixed
2024-09-27,20040,20538,19953,20193,6900,0,2024-09-22T22:00:00Z,2024-09-27T20:59:00Z,True,True,fixed
2024-10-04,20198.5,20331.75,19818,20202.25,6900,0,2024-09-29T22:00:00Z,2024-10-04T20:59:00Z,True,True,fixed
2024-10-11,20220,20508.25,19902.5,20413.25,6900,0,2024-10-06T22:00:00Z,2024-10-11T20:59:00Z,True,True,fixed
2024-10-18,20432.5,20680,20206.25,20484.25,6899,0,2024-10-13T22:00:00Z,2024-10-18T20:59:00Z,True,True,fixed
2024-10-25,20496.25,20707.25,20079,20476,6899,0,2024-10-20T22:00:00Z,2024-10-25T20:59:00Z,True,True,fixed
2024-11-01,20525.5,20788.5,20008.5,20170.25,6900,0,2024-10-27T22:00:00Z,2024-11-01T20:59:00Z,True,True,fixed
2024-11-08,20138,21265,20013,21226.75,6900,0,2024-11-03T23:00:00Z,2024-11-08T21:59:00Z,True,True,fixed
2024-11-15,21249.75,21340.75,20405.25,20503.25,6900,0,2024-11-10T23:00:00Z,2024-11-15T21:59:00Z,True,True,fixed
2024-11-22,20504,20905.75,20382.5,20878.75,6900,0,2024-11-17T23:00:00Z,2024-11-22T21:59:00Z,True,True,fixed
2024-11-29,20935,21081,20675,20991.25,6435,0,2024-11-24T23:00:00Z,2024-11-29T18:14:00Z,True,True,fixed
2024-12-06,20995.25,21669.25,20940,21634,6899,0,2024-12-01T23:00:00Z,2024-12-06T21:59:00Z,True,True,fixed
2024-12-13,21649,21908,21352.75,21760.5,6899,0,2024-12-08T23:00:00Z,2024-12-13T21:59:00Z,True,True,fixed
2024-12-20,21780.25,22152.5,21006.5,21552.5,6896,0,2024-12-15T23:00:00Z,2024-12-20T21:59:00Z,True,True,fixed
2024-12-27,21566,22111.25,21476.75,21719.75,5294,0,2024-12-22T23:00:00Z,2024-12-27T21:59:00Z,False,False,fixed
2025-01-03,21711,21742.75,20983.75,21493,5519,0,2024-12-29T23:00:00Z,2025-01-03T21:59:00Z,False,False,fixed
2025-01-10,21532.25,21896.75,20874.75,20997.75,6450,0,2025-01-05T23:00:00Z,2025-01-10T21:59:00Z,True,True,fixed
2025-01-17,21027.5,21682.5,20694,21589,6900,0,2025-01-12T23:00:00Z,2025-01-17T21:59:00Z,True,True,fixed
2025-01-24,21600,22093.5,21377.75,21907.75,6660,0,2025-01-19T23:00:00Z,2025-01-24T21:59:00Z,True,True,fixed
2025-01-31,21771,21966,20763.75,21571,6900,0,2025-01-26T23:00:00Z,2025-01-31T21:59:00Z,True,True,fixed
2025-02-07,21200,21968,20943,21575.25,6900,0,2025-02-02T23:00:00Z,2025-02-07T21:59:00Z,True,True,fixed
2025-02-14,21463.25,22225,21418,22203.5,6899,0,2025-02-09T23:00:00Z,2025-02-14T21:59:00Z,True,True,fixed
2025-02-21,22235.75,22319.75,21652.75,21660,6660,0,2025-02-16T23:00:00Z,2025-02-21T21:59:00Z,True,True,fixed
2025-02-28,21700.75,21813,20460.5,20909,6899,0,2025-02-23T23:00:00Z,2025-02-28T21:59:00Z,True,True,fixed
2025-03-07,21005.25,21121,19765.5,20207.25,6900,0,2025-03-02T23:00:00Z,2025-03-07T21:59:00Z,True,True,fixed
2025-03-14,20147,20156.5,19139.25,19667.5,6900,0,2025-03-09T22:00:00Z,2025-03-14T20:59:00Z,True,True,fixed
2025-03-21,19668.25,20105,19397.75,19970.75,6895,0,2025-03-16T22:00:00Z,2025-03-21T20:59:00Z,True,True,fixed
2025-03-28,20050.5,20536.75,19357.5,19361,6900,0,2025-03-23T22:00:00Z,2025-03-28T20:59:00Z,True,True,fixed
2025-04-04,19319.75,20044.25,17387.5,17483.25,6897,0,2025-03-30T22:00:00Z,2025-04-04T20:59:00Z,True,True,fixed
2025-04-11,17100,19386.75,16460,18820.5,6900,0,2025-04-06T22:00:00Z,2025-04-11T20:59:00Z,True,True,fixed
2025-04-18,19225,19256,18116.25,18427.75,5520,0,2025-04-13T22:00:00Z,2025-04-17T20:59:00Z,False,False,fixed
2025-04-25,18306.25,19589,17700,19554.75,6900,0,2025-04-20T22:00:00Z,2025-04-25T20:59:00Z,True,True,fixed
2025-05-02,19524.5,20276.75,19103.75,20204.5,6900,0,2025-04-27T22:00:00Z,2025-05-02T20:59:00Z,True,True,fixed
2025-05-09,20181.5,20337.25,19678.75,20146.5,6900,0,2025-05-04T22:00:00Z,2025-05-09T20:59:00Z,True,True,fixed
2025-05-16,20398.5,21529.75,20376.75,21400.25,6900,0,2025-05-11T22:00:00Z,2025-05-16T20:59:00Z,True,True,fixed
2025-05-23,21310.75,21562.25,20727,20953.25,6900,0,2025-05-18T22:00:00Z,2025-05-23T20:59:00Z,True,True,fixed
2025-05-30,20978,21858.75,20954.25,21369,6660,0,2025-05-25T22:00:00Z,2025-05-30T20:59:00Z,True,True,fixed
2025-06-06,21303.75,21935,21163,21809.5,6900,0,2025-06-01T22:00:00Z,2025-06-06T20:59:00Z,True,True,fixed
2025-06-13,21799.25,22106,21471,21652,6900,0,2025-06-08T22:00:00Z,2025-06-13T20:59:00Z,True,True,fixed
2025-06-20,21554,22130.5,21501.75,21874,6653,0,2025-06-15T22:00:00Z,2025-06-20T20:59:00Z,True,True,fixed
2025-06-27,21648.25,22825.5,21566.75,22740.25,6900,0,2025-06-22T22:00:00Z,2025-06-27T20:59:00Z,True,True,fixed
2025-07-04,22751.5,23102.5,22582,22906.75,6434,0,2025-06-29T22:00:00Z,2025-07-04T16:59:00Z,True,True,fixed
2025-07-11,22970,23112,22779.75,22938,6898,0,2025-07-06T22:00:00Z,2025-07-11T20:59:00Z,True,True,fixed
2025-07-18,22860.75,23320.75,22803,23228.5,6900,0,2025-07-13T22:00:00Z,2025-07-18T20:59:00Z,True,True,fixed
2025-07-25,23232.5,23476,23108,23447.75,6900,0,2025-07-20T22:00:00Z,2025-07-25T20:59:00Z,True,True,fixed
2025-08-01,23520,23845,22775,22870,6899,0,2025-07-27T22:00:00Z,2025-08-01T20:59:00Z,True,True,fixed
2025-08-08,22850,23767.75,22821.75,23765.5,6900,0,2025-08-03T22:00:00Z,2025-08-08T20:59:00Z,True,True,fixed
2025-08-15,23764,24068.5,23587.5,23796.75,6899,0,2025-08-10T22:00:00Z,2025-08-15T20:59:00Z,True,True,fixed
2025-08-22,23795,23881.75,23035,23582.75,6899,0,2025-08-17T22:00:00Z,2025-08-22T20:59:00Z,True,True,fixed
2025-08-29,23602,23803.75,23371.5,23454.5,6900,0,2025-08-24T22:00:00Z,2025-08-29T20:59:00Z,True,True,fixed
2025-09-05,23479,23902,23025.25,23673.25,6660,0,2025-08-31T22:00:00Z,2025-09-05T20:59:00Z,True,True,fixed
2025-09-12,23673.5,24159,23650.25,24115.25,6899,0,2025-09-07T22:00:00Z,2025-09-12T20:59:00Z,True,True,fixed
2025-09-19,24115.25,24888,24003.75,24861,6869,0,2025-09-14T22:00:00Z,2025-09-19T20:59:00Z,True,True,fixed
2025-09-26,24850,25027.25,24422.5,24726.5,6899,0,2025-09-21T22:00:00Z,2025-09-26T20:59:00Z,True,True,fixed
2025-10-03,24726.5,25196.5,24633.25,24982,6900,0,2025-09-28T22:00:00Z,2025-10-03T20:59:00Z,True,True,fixed
2025-10-10,25000,25394,24158.5,24188,6900,0,2025-10-05T22:00:00Z,2025-10-10T20:59:00Z,True,True,fixed
2025-10-17,24542,25179.5,24410,25033.5,6900,0,2025-10-12T22:00:00Z,2025-10-17T20:59:00Z,True,True,fixed
2025-10-24,25065.75,25570.75,24804.75,25510.25,6900,0,2025-10-19T22:00:00Z,2025-10-24T20:59:00Z,True,True,fixed
2025-10-31,25723.5,26399,25700,25983,6900,0,2025-10-26T22:00:00Z,2025-10-31T20:59:00Z,True,True,fixed
2025-11-07,26028.25,26266,24709.25,25226.75,6900,0,2025-11-02T23:00:00Z,2025-11-07T21:59:00Z,True,True,fixed
2025-11-14,25320.75,25830,24626,25147.5,6900,0,2025-11-09T23:00:00Z,2025-11-14T21:59:00Z,True,True,fixed
2025-11-21,25142.25,25361.25,23904.5,24349,6900,0,2025-11-16T23:00:00Z,2025-11-21T21:59:00Z,True,True,fixed
2025-11-28,24455.75,25499.75,24361.75,25484.5,5788,0,2025-11-23T23:00:00Z,2025-11-28T18:14:00Z,False,False,fixed
2025-12-05,25482.5,25868,25193.25,25735,6900,0,2025-11-30T23:00:00Z,2025-12-05T21:59:00Z,True,True,fixed
2025-12-12,25750,25870.75,25118,25202.5,6900,0,2025-12-07T23:00:00Z,2025-12-12T21:59:00Z,True,True,fixed
2025-12-19,25223.5,25600.25,24828,25597.5,6894,0,2025-12-14T23:00:00Z,2025-12-19T21:59:00Z,True,True,fixed
2025-12-26,25635.25,25935.25,25608.25,25856,5289,0,2025-12-21T23:00:00Z,2025-12-26T21:59:00Z,False,False,fixed
2026-01-02,25863.25,25893.75,25265.25,25394.5,5520,0,2025-12-28T23:00:00Z,2026-01-02T21:59:00Z,False,False,fixed
2026-01-09,25431.75,25996.25,25406.5,25931.75,6899,0,2026-01-04T23:00:00Z,2026-01-09T21:59:00Z,True,True,fixed
2026-01-16,25949,26045.5,25420.75,25681.25,6900,0,2026-01-11T23:00:00Z,2026-01-16T21:59:00Z,True,True,fixed
2026-01-23,25471,25845.75,25025,25680.5,6660,0,2026-01-18T23:00:00Z,2026-01-23T21:59:00Z,True,True,fixed
2026-01-30,25585.5,26349,25365.25,25639.25,6900,0,2026-01-25T23:00:00Z,2026-01-30T21:59:00Z,True,True,fixed
2026-02-06,25530,26027.75,24239.75,25107.75,6900,0,2026-02-01T23:00:00Z,2026-02-06T21:59:00Z,True,True,fixed
2026-02-13,25153.75,25465.25,24578.75,24773.5,6900,0,2026-02-08T23:00:00Z,2026-02-13T21:59:00Z,True,True,fixed
