i,date,rule,direction,reference,asset,signal_close,return_1,return_4,return_13,lower,upper,ce,width_pct,bridge
1611,2013-03-15,fvg_disp,1,,SP500_MODERN,1560.699951171875,-0.0024411716810631701,0.01803679457600138,0.04230795884070826,1525.8399658203125,1547.3599853515625,1536.5999755859375,0.013788697510428811,1
1611,2013-03-15,fvg_raw,1,,SP500_MODERN,1560.699951171875,-0.0024411716810631701,0.01803679457600138,0.04230795884070826,1525.8399658203125,1547.3599853515625,1536.5999755859375,0.013788697510428811,1
1611,2013-03-15,sweep_fvg,1,,SP500_MODERN,1560.699951171875,-0.0024411716810631701,0.01803679457600138,0.04230795884070826,1525.8399658203125,1547.3599853515625,1536.5999755859375,0.013788697510428811,1
1612,2013-03-22,sweep_1,1,1547.3599853515625,SP500_MODERN,1556.8900146484375,0.0079003183539525512,-0.0010533914618290341,0.022827584946985002,,,,,
1613,2013-03-29,breakout_1,1,1561.56005859375,SP500_MODERN,1569.18994140625,-0.010138933273506123,0.0083164239610342694,0.023636455289399949,,,,,
1613,2013-03-29,breakout_13,1,1563.6199951171875,SP500_MODERN,1569.18994140625,-0.010138933273506123,0.0083164239610342694,0.023636455289399949,,,,,
1613,2013-03-29,breakout_4,1,1563.6199951171875,SP500_MODERN,1569.18994140625,-0.010138933273506123,0.0083164239610342694,0.023636455289399949,,,,,
1613,2013-03-29,breakout_52,1,1563.6199951171875,SP500_MODERN,1569.18994140625,-0.010138933273506123,0.0083164239610342694,0.023636455289399949,,,,,
1614,2013-04-05,sweep_13,-1,1570.280029296875,SP500_MODERN,1553.280029296875,-0.022899892883554207,-0.039361875190086604,-0.050609023401367637,,,,,
1614,2013-04-05,sweep_4,-1,1570.280029296875,SP500_MODERN,1553.280029296875,-0.022899892883554207,-0.039361875190086604,-0.050609023401367637,,,,,
1614,2013-04-05,sweep_52,-1,1570.280029296875,SP500_MODERN,1553.280029296875,-0.022899892883554207,-0.039361875190086604,-0.050609023401367637,,,,,
1615,2013-04-12,breakout_1,1,1573.6600341796875,SP500_MODERN,1588.8499755859375,-0.021147355698920789,0.02822794868936418,0.057488099709746443,,,,,
1615,2013-04-12,breakout_13,1,1573.6600341796875,SP500_MODERN,1588.8499755859375,-0.021147355698920789,0.02822794868936418,0.057488099709746443,,,,,
1615,2013-04-12,breakout_4,1,1573.6600341796875,SP500_MODERN,1588.8499755859375,-0.021147355698920789,0.02822794868936418,0.057488099709746443,,,,,
1615,2013-04-12,breakout_52,1,1573.6600341796875,SP500_MODERN,1588.8499755859375,-0.021147355698920789,0.02822794868936418,0.057488099709746443,,,,,
1616,2013-04-19,sweep_1,1,1548.6300048828125,SP500_MODERN,1555.25,0.017354116852194235,0.072155583155843139,0.087985832387276863,,,,,
1616,2013-04-19,sweep_4,1,1538.5699462890625,SP500_MODERN,1555.25,0.017354116852194235,0.072155583155843139,0.087985832387276863,,,,,
1617,2013-04-26,sweep_1,-1,1588.8399658203125,SP500_MODERN,1582.239990234375,-0.020338288698019014,-0.042572546369267661,-0.069148823727733344,,,,,
1618,2013-05-03,breakout_1,1,1592.6400146484375,SP500_MODERN,1614.4200439453125,0.011942311605253719,0.010108860051799118,0.058999515248354228,,,,,
1618,2013-05-03,breakout_13,1,1597.3499755859375,SP500_MODERN,1614.4200439453125,0.011942311605253719,0.010108860051799118,0.058999515248354228,,,,,
1618,2013-05-03,breakout_4,1,1597.3499755859375,SP500_MODERN,1614.4200439453125,0.011942311605253719,0.010108860051799118,0.058999515248354228,,,,,
1618,2013-05-03,breakout_52,1,1597.3499755859375,SP500_MODERN,1614.4200439453125,0.011942311605253719,0.010108860051799118,0.058999515248354228,,,,,
1619,2013-05-10,breakout_1,1,1618.4599609375,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,,,,,
1619,2013-05-10,breakout_13,1,1618.4599609375,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,,,,,
1619,2013-05-10,breakout_4,1,1618.4599609375,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,,,,,
1619,2013-05-10,breakout_52,1,1618.4599609375,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,,,,,
1619,2013-05-10,fvg_disp,1,,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,1592.6400146484375,1614.2099609375,1603.4249877929688,0.01320312599237705,1
1619,2013-05-10,fvg_raw,1,,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,1592.6400146484375,1614.2099609375,1603.4249877929688,0.01320312599237705,1
1619,2013-05-10,sweep_fvg,1,,SP500_MODERN,1633.699951171875,0.020670882377774591,0.0059252335191624095,0.035330901939510939,1592.6400146484375,1614.2099609375,1603.4249877929688,0.01320312599237705,1
1620,2013-05-17,breakout_1,1,1635.010009765625,SP500_MODERN,1667.469970703125,-0.010716831745792854,-0.024432218240905468,-0.0069806442412448932,,,,,
1620,2013-05-17,breakout_13,1,1635.010009765625,SP500_MODERN,1667.469970703125,-0.010716831745792854,-0.024432218240905468,-0.0069806442412448932,,,,,
1620,2013-05-17,breakout_4,1,1635.010009765625,SP500_MODERN,1667.469970703125,-0.010716831745792854,-0.024432218240905468,-0.0069806442412448932,,,,,
1620,2013-05-17,breakout_52,1,1635.010009765625,SP500_MODERN,1667.469970703125,-0.010716831745792854,-0.024432218240905468,-0.0069806442412448932,,,,,
1620,2013-05-17,fvg_disp,1,,SP500_MODERN,1667.469970703125,-0.010716831745792854,-0.024432218240905468,-0.0069806442412448932,1618.4599609375,1626.739990234375,1622.5999755859375,0.0049656242345303197,1
1620,2013-05-17,fvg_raw,1,,SP500_MODERN,1667.469970703125,-0.010716831745792854,-0.024432218240905468,-0.0069806442412448932,1618.4599609375,1626.739990234375,1622.5999755859375,0.0049656242345303197,1
1621,2013-05-24,fvg_disp,1,,SP500_MODERN,1649.5999755859375,-0.011433065973987633,-0.034656839670898498,0.0084263000847373259,1635.010009765625,1635.530029296875,1635.27001953125,0.00031523977870167533,1
1621,2013-05-24,fvg_raw,1,,SP500_MODERN,1649.5999755859375,-0.011433065973987633,-0.034656839670898498,0.0084263000847373259,1635.010009765625,1635.530029296875,1635.27001953125,0.00031523977870167533,1
1621,2013-05-24,sweep_1,-1,1667.469970703125,SP500_MODERN,1649.5999755859375,0.011433065973987633,0.034656839670898498,-0.0084263000847373259,,,,,
1621,2013-05-24,sweep_13,-1,1667.469970703125,SP500_MODERN,1649.5999755859375,0.011433065973987633,0.034656839670898498,-0.0084263000847373259,,,,,
1621,2013-05-24,sweep_4,-1,1667.469970703125,SP500_MODERN,1649.5999755859375,0.011433065973987633,0.034656839670898498,-0.0084263000847373259,,,,,
1621,2013-05-24,sweep_52,-1,1667.469970703125,SP500_MODERN,1649.5999755859375,0.011433065973987633,0.034656839670898498,-0.0084263000847373259,,,,,
1622,2013-05-31,breakout_1,-1,1635.530029296875,SP500_MODERN,1630.739990234375,-0.0077510913598315412,0.014999301595580827,-0.0013674653728394937,,,,,
1623,2013-06-07,sweep_1,1,1630.739990234375,SP500_MODERN,1643.3800048828125,-0.01013157295609779,-0.0069916818996433872,0.0071742622080526175,,,,,
1623,2013-06-07,sweep_4,1,1614.2099609375,SP500_MODERN,1643.3800048828125,-0.01013157295609779,-0.0069916818996433872,0.0071742622080526175,,,,,
1624,2013-06-14,sweep_1,-1,1646.530029296875,SP500_MODERN,1626.72998046875,0.021085199860845227,-0.032863450959510265,-0.037658376313918218,,,,,
1625,2013-06-21,breakout_4,-1,1598.22998046875,SP500_MODERN,1592.4300537109375,-0.008697383947045001,-0.062583541347471572,-0.073774028689661542,,,,,
1626,2013-06-28,sweep_1,1,1577.699951171875,SP500_MODERN,1606.280029296875,0.015943661680692722,0.053147641482262031,0.053209881928581337,,,,,
1626,2013-06-28,sweep_4,1,1577.699951171875,SP500_MODERN,1606.280029296875,0.015943661680692722,0.053147641482262031,0.053209881928581337,,,,,
1627,2013-07-05,breakout_1,1,1620.0699462890625,SP500_MODERN,1631.8900146484375,0.029597538022939629,0.047662543798107304,0.035915401666446911,,,,,
1628,2013-07-12,breakout_1,1,1632.0699462890625,SP500_MODERN,1680.18994140625,0.0070825471101811921,0.0066838291685422657,0.013694886035543474,,,,,
1628,2013-07-12,breakout_4,1,1654.18994140625,SP500_MODERN,1680.18994140625,0.0070825471101811921,0.0066838291685422657,0.013694886035543474,,,,,
1628,2013-07-12,fvg_raw,1,,SP500_MODERN,1680.18994140625,0.0070825471101811921,0.0066838291685422657,0.013694886035543474,1620.0699462890625,1634.199951171875,1627.1349487304688,0.0084097663809284962,0
1629,2013-07-19,breakout_1,1,1680.18994140625,SP500_MODERN,1692.0899658203125,-0.00025999882697536059,-0.021429126404662768,0.030973550602127364,,,,,
1629,2013-07-19,breakout_13,1,1687.1800537109375,SP500_MODERN,1692.0899658203125,-0.00025999882697536059,-0.021429126404662768,0.030973550602127364,,,,,
1629,2013-07-19,breakout_4,1,1680.18994140625,SP500_MODERN,1692.0899658203125,-0.00025999882697536059,-0.021429126404662768,0.030973550602127364,,,,,
1629,2013-07-19,breakout_52,1,1687.1800537109375,SP500_MODERN,1692.0899658203125,-0.00025999882697536059,-0.021429126404662768,0.030973550602127364,,,,,
1629,2013-07-19,fvg_raw,1,,SP500_MODERN,1692.0899658203125,-0.00025999882697536059,-0.021429126404662768,0.030973550602127364,1632.0699462890625,1671.8399658203125,1651.9549560546875,0.023503489964831623,0
1630,2013-07-26,sweep_1,-1,1693.1199951171875,SP500_MODERN,1691.6500244140625,-0.010652333089695487,0.016640572226996442,-0.040268373560767845,,,,,
1630,2013-07-26,sweep_13,-1,1693.1199951171875,SP500_MODERN,1691.6500244140625,-0.010652333089695487,0.016640572226996442,-0.040268373560767845,,,,,
1630,2013-07-26,sweep_4,-1,1693.1199951171875,SP500_MODERN,1691.6500244140625,-0.010652333089695487,0.016640572226996442,-0.040268373560767845,,,,,
1630,2013-07-26,sweep_52,-1,1693.1199951171875,SP500_MODERN,1691.6500244140625,-0.010652333089695487,0.016640572226996442,-0.040268373560767845,,,,,
1631,2013-08-02,breakout_1,1,1698.780029296875,SP500_MODERN,1709.6700439453125,-0.010674574351133503,-0.044862500523896953,0.030397661166944756,,,,,
1631,2013-08-02,breakout_13,1,1698.780029296875,SP500_MODERN,1709.6700439453125,-0.010674574351133503,-0.044862500523896953,0.030397661166944756,,,,,
1631,2013-08-02,breakout_4,1,1698.780029296875,SP500_MODERN,1709.6700439453125,-0.010674574351133503,-0.044862500523896953,0.030397661166944756,,,,,
1631,2013-08-02,breakout_52,1,1698.780029296875,SP500_MODERN,1709.6700439453125,-0.010674574351133503,-0.044862500523896953,0.030397661166944756,,,,,
1633,2013-08-16,breakout_1,-1,1684.9100341796875,SP500_MODERN,1655.8299560546875,-0.0046321446941253175,-0.019422304846032912,-0.085969031503346338,,,,,
1633,2013-08-16,breakout_4,-1,1671.8399658203125,SP500_MODERN,1655.8299560546875,-0.0046321446941253175,-0.019422304846032912,-0.085969031503346338,,,,,
1634,2013-08-23,fvg_disp,-1,,SP500_MODERN,1663.5,0.018352888065449324,-0.027899028662270897,-0.084917348822137084,1664.8499755859375,1684.9100341796875,1674.8800048828125,0.012058947155846107,1
1634,2013-08-23,fvg_raw,-1,,SP500_MODERN,1663.5,0.018352888065449324,-0.027899028662270897,-0.084917348822137084,1664.8499755859375,1684.9100341796875,1674.8800048828125,0.012058947155846107,1
1634,2013-08-23,sweep_1,1,1652.6099853515625,SP500_MODERN,1663.5,-0.018352888065449324,0.027899028662270897,0.084917348822137084,,,,,
1634,2013-08-23,sweep_4,1,1652.6099853515625,SP500_MODERN,1663.5,-0.018352888065449324,0.027899028662270897,0.084917348822137084,,,,,
1635,2013-08-30,breakout_4,-1,1639.4300537109375,SP500_MODERN,1632.969970703125,-0.013594905993665307,-0.035995780909287234,-0.10584400876410682,,,,,
1637,2013-09-13,breakout_1,1,1664.8299560546875,SP500_MODERN,1687.989990234375,0.012985885030200262,0.0090106937988347902,0.051736062749140999,,,,,
1638,2013-09-20,breakout_1,1,1689.969970703125,SP500_MODERN,1709.9100341796875,-0.010620461788447,0.020229114473210741,0.063400945045265944,,,,,
1638,2013-09-20,breakout_13,1,1709.6700439453125,SP500_MODERN,1709.9100341796875,-0.010620461788447,0.020229114473210741,0.063400945045265944,,,,,
1638,2013-09-20,breakout_4,1,1689.969970703125,SP500_MODERN,1709.9100341796875,-0.010620461788447,0.020229114473210741,0.063400945045265944,,,,,
1638,2013-09-20,breakout_52,1,1709.6700439453125,SP500_MODERN,1709.9100341796875,-0.010620461788447,0.020229114473210741,0.063400945045265944,,,,,
1638,2013-09-20,fvg_raw,1,,SP500_MODERN,1709.9100341796875,-0.010620461788447,0.020229114473210741,0.063400945045265944,1664.8299560546875,1691.699951171875,1678.2649536132812,0.015714274189915563,0
1639,2013-09-27,sweep_1,1,1691.699951171875,SP500_MODERN,1691.75,-0.0007388798581350331,0.040206897905275651,0.088458711047177507,,,,,
1640,2013-10-04,sweep_1,1,1687.1099853515625,SP500_MODERN,1690.5,0.0075125413616532466,0.042082232859176338,0.083330372740128666,,,,,
1641,2013-10-11,sweep_4,1,1656.8499755859375,SP500_MODERN,1703.199951171875,0.024248502825348739,0.039578461785010344,0.081710925278947633,,,,,
1642,2013-10-18,breakout_1,1,1703.43994140625,SP500_MODERN,1744.5,0.0087532356155057833,0.030771025343042435,0.053998252319790829,,,,,
1642,2013-10-18,breakout_13,1,1729.8599853515625,SP500_MODERN,1744.5,0.0087532356155057833,0.030771025343042435,0.053998252319790829,,,,,
1642,2013-10-18,breakout_4,1,1729.8599853515625,SP500_MODERN,1744.5,0.0087532356155057833,0.030771025343042435,0.053998252319790829,,,,,
1642,2013-10-18,breakout_52,1,1729.8599853515625,SP500_MODERN,1744.5,0.0087532356155057833,0.030771025343042435,0.053998252319790829,,,,,
1643,2013-10-25,breakout_1,1,1745.31005859375,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,,,,,
1643,2013-10-25,breakout_13,1,1745.31005859375,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,,,,,
1643,2013-10-25,breakout_4,1,1745.31005859375,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,,,,,
1643,2013-10-25,breakout_52,1,1745.31005859375,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,,,,,
1643,2013-10-25,fvg_disp,1,,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,1703.43994140625,1740.5,1721.969970703125,0.02105960334727244,1
1643,2013-10-25,fvg_raw,1,,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,1703.43994140625,1740.5,1721.969970703125,0.02105960334727244,1
1643,2013-10-25,sweep_fvg,1,,SP500_MODERN,1759.77001953125,0.0010626360810974678,0.025565835157459471,0.017343186434884084,1703.43994140625,1740.5,1721.969970703125,0.02105960334727244,1
1644,2013-11-01,breakout_1,1,1759.8199462890625,SP500_MODERN,1761.6400146484375,0.0050918295613959774,0.025073251957283382,0.011892299787511273,,,,,
1644,2013-11-01,breakout_13,1,1759.8199462890625,SP500_MODERN,1761.6400146484375,0.0050918295613959774,0.025073251957283382,0.011892299787511273,,,,,
1644,2013-11-01,breakout_4,1,1759.8199462890625,SP500_MODERN,1761.6400146484375,0.0050918295613959774,0.025073251957283382,0.011892299787511273,,,,,
1644,2013-11-01,breakout_52,1,1759.8199462890625,SP500_MODERN,1761.6400146484375,0.0050918295613959774,0.025073251957283382,0.011892299787511273,,,,,
1644,2013-11-01,fvg_raw,1,,SP500_MODERN,1761.6400146484375,0.0050918295613959774,0.025073251957283382,0.011892299787511273,1745.31005859375,1752.699951171875,1749.0050048828125,0.0041948936880840367,1
1645,2013-11-08,sweep_1,1,1752.699951171875,SP500_MODERN,1770.6099853515625,0.015570943678994809,0.019473503907696532,0.014915782921242071,,,,,
1646,2013-11-15,breakout_1,1,1774.5400390625,SP500_MODERN,1798.1800537109375,0.0036592309213465679,-0.012712913467535225,0.02249493930732771,,,,,
1646,2013-11-15,breakout_13,1,1775.219970703125,SP500_MODERN,1798.1800537109375,0.0036592309213465679,-0.012712913467535225,0.02249493930732771,,,,,
1646,2013-11-15,breakout_4,1,1775.219970703125,SP500_MODERN,1798.1800537109375,0.0036592309213465679,-0.012712913467535225,0.02249493930732771,,,,,
1646,2013-11-15,breakout_52,1,1775.219970703125,SP500_MODERN,1798.1800537109375,0.0036592309213465679,-0.012712913467535225,0.02249493930732771,,,,,
1647,2013-11-22,breakout_1,1,1798.219970703125,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,,,,,
1647,2013-11-22,breakout_13,1,1798.219970703125,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,,,,,
1647,2013-11-22,breakout_4,1,1798.219970703125,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,,,,,
1647,2013-11-22,breakout_52,1,1798.219970703125,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,,,,,
1647,2013-11-22,fvg_disp,1,,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,1774.5400390625,1777.22998046875,1775.885009765625,0.0014904704180581489,1
1647,2013-11-22,fvg_raw,1,,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,1774.5400390625,1777.22998046875,1775.885009765625,0.0014904704180581489,1
1647,2013-11-22,sweep_fvg,1,,SP500_MODERN,1804.760009765625,0.00058182186132405,0.0075134291817549048,0.017448297870066742,1774.5400390625,1777.22998046875,1775.885009765625,0.0014904704180581489,1
1648,2013-11-29,breakout_1,1,1804.8399658203125,SP500_MODERN,1805.81005859375,-0.00039876440493313847,0.019708587650701048,0.02970406124545355,,,,,
1648,2013-11-29,breakout_13,1,1804.8399658203125,SP500_MODERN,1805.81005859375,-0.00039876440493313847,0.019708587650701048,0.02970406124545355,,,,,
1648,2013-11-29,breakout_4,1,1804.8399658203125,SP500_MODERN,1805.81005859375,-0.00039876440493313847,0.019708587650701048,0.02970406124545355,,,,,
1648,2013-11-29,breakout_52,1,1804.8399658203125,SP500_MODERN,1805.81005859375,-0.00039876440493313847,0.019708587650701048,0.02970406124545355,,,,,
1648,2013-11-29,fvg_raw,1,,SP500_MODERN,1805.81005859375,-0.00039876440493313847,0.019708587650701048,0.02970406124545355,1798.219970703125,1800.5799560546875,1799.3999633789062,0.0013068845974865742,1
1649,2013-12-06,sweep_1,1,1800.5799560546875,SP500_MODERN,1805.0899658203125,-0.016492263596247558,0.014558847367439842,0.04041353872854514,,,,,
1651,2013-12-20,breakout_13,1,1813.550048828125,SP500_MODERN,1818.3199462890625,0.012693078669737456,0.011208151197156013,0.026508026456266487,,,,,
1651,2013-12-20,breakout_52,1,1813.550048828125,SP500_MODERN,1818.3199462890625,0.012693078669737456,0.011208151197156013,0.026508026456266487,,,,,
1652,2013-12-27,breakout_1,1,1823.75,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,,,,,
1652,2013-12-27,breakout_13,1,1823.75,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,,,,,
1652,2013-12-27,breakout_4,1,1823.75,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,,,,,
1652,2013-12-27,breakout_52,1,1823.75,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,,,,,
1652,2013-12-27,fvg_disp,1,,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,1811.52001953125,1822.9200439453125,1817.2200317382812,0.0061909548511546331,1
1652,2013-12-27,fvg_raw,1,,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,1811.52001953125,1822.9200439453125,1817.2200317382812,0.0061909548511546331,1
1652,2013-12-27,sweep_fvg,1,,SP500_MODERN,1841.4000244140625,-0.0054469583816078027,-0.027756046852353999,0.0088084992332322365,1811.52001953125,1822.9200439453125,1817.2200317382812,0.0061909548511546331,1
1653,2014-01-03,fvg_disp,1,,SP500_MODERN,1831.3699951171875,0.0060064323590145463,-0.026635813312947509,0.018412429379660811,1823.75,1827.739990234375,1825.7449951171875,0.0021786914959910572,1
1653,2014-01-03,fvg_raw,1,,SP500_MODERN,1831.3699951171875,0.0060064323590145463,-0.026635813312947509,0.018412429379660811,1823.75,1827.739990234375,1825.7449951171875,0.0021786914959910572,1
1653,2014-01-03,sweep_1,-1,1844.8900146484375,SP500_MODERN,1831.3699951171875,-0.0060064323590145463,0.026635813312947509,-0.018412429379660811,,,,,
1653,2014-01-03,sweep_13,-1,1844.8900146484375,SP500_MODERN,1831.3699951171875,-0.0060064323590145463,0.026635813312947509,-0.018412429379660811,,,,,
1653,2014-01-03,sweep_4,-1,1844.8900146484375,SP500_MODERN,1831.3699951171875,-0.0060064323590145463,0.026635813312947509,-0.018412429379660811,,,,,
1653,2014-01-03,sweep_52,-1,1844.8900146484375,SP500_MODERN,1831.3699951171875,-0.0060064323590145463,0.026635813312947509,-0.018412429379660811,,,,,
1654,2014-01-10,sweep_1,1,1827.739990234375,SP500_MODERN,1842.3699951171875,-0.00199202329338799,-0.024615020710350266,-0.014481376586487738,,,,,
1655,2014-01-17,sweep_13,-1,1849.43994140625,SP500_MODERN,1838.699951171875,0.02632833708323179,3.8041165453805981e-05,-0.014222018332787911,,,,,
1655,2014-01-17,sweep_4,-1,1849.43994140625,SP500_MODERN,1838.699951171875,0.02632833708323179,3.8041165453805981e-05,-0.014222018332787911,,,,,
1655,2014-01-17,sweep_52,-1,1849.43994140625,SP500_MODERN,1838.699951171875,0.02632833708323179,3.8041165453805981e-05,-0.014222018332787911,,,,,
1656,2014-01-24,breakout_1,-1,1815.52001953125,SP500_MODERN,1790.2900390625,0.0043010199879230937,-0.025671796152967108,-0.040836950302112651,,,,,
1656,2014-01-24,breakout_4,-1,1815.52001953125,SP500_MODERN,1790.2900390625,0.0043010199879230937,-0.025671796152967108,-0.040836950302112651,,,,,
1657,2014-01-31,breakout_1,-1,1790.2900390625,SP500_MODERN,1782.5899658203125,-0.008094993233229042,-0.043117030178161597,-0.055284754608597941,,,,,
1657,2014-01-31,breakout_4,-1,1790.2900390625,SP500_MODERN,1782.5899658203125,-0.008094993233229042,-0.043117030178161597,-0.055284754608597941,,,,,
1657,2014-01-31,fvg_disp,-1,,SP500_MODERN,1782.5899658203125,-0.008094993233229042,-0.043117030178161597,-0.055284754608597941,1798.77001953125,1815.52001953125,1807.14501953125,0.0093964401916129849,1
1657,2014-01-31,fvg_raw,-1,,SP500_MODERN,1782.5899658203125,-0.008094993233229042,-0.043117030178161597,-0.055284754608597941,1798.77001953125,1815.52001953125,1807.14501953125,0.0093964401916129849,1
1658,2014-02-07,sweep_1,1,1770.449951171875,SP500_MODERN,1797.02001953125,0.023154992654125461,0.04508576345876425,0.04533058065694151,,,,,
1658,2014-02-07,sweep_13,1,1746.199951171875,SP500_MODERN,1797.02001953125,0.023154992654125461,0.04508576345876425,0.04533058065694151,,,,,
1658,2014-02-07,sweep_4,1,1770.449951171875,SP500_MODERN,1797.02001953125,0.023154992654125461,0.04508576345876425,0.04533058065694151,,,,,
1659,2014-02-14,breakout_1,1,1798.030029296875,SP500_MODERN,1838.6300048828125,-0.0012944447096435718,0.0013597080398779493,0.021336527939045835,,,,,
1660,2014-02-21,fvg_disp,1,,SP500_MODERN,1836.25,0.012634418609598352,0.016484694094622165,0.035006142571477161,1798.030029296875,1824.5799560546875,1811.3049926757812,0.01445877563393465,1
1660,2014-02-21,fvg_raw,1,,SP500_MODERN,1836.25,0.012634418609598352,0.016484694094622165,0.035006142571477161,1798.030029296875,1824.5799560546875,1811.3049926757812,0.01445877563393465,1
1660,2014-02-21,sweep_1,-1,1841.6500244140625,SP500_MODERN,1836.25,-0.012634418609598352,-0.016484694094622165,-0.035006142571477161,,,,,
1660,2014-02-21,sweep_fvg,1,,SP500_MODERN,1836.25,0.012634418609598352,0.016484694094622165,0.035006142571477161,1798.030029296875,1824.5799560546875,1811.3049926757812,0.01445877563393465,1
1661,2014-02-28,breakout_1,1,1847.5,SP500_MODERN,1859.449951171875,0.0099976274590822811,-0.00098413837572464136,0.034483313238292457,,,,,
1661,2014-02-28,breakout_13,1,1850.8399658203125,SP500_MODERN,1859.449951171875,0.0099976274590822811,-0.00098413837572464136,0.034483313238292457,,,,,
1661,2014-02-28,breakout_4,1,1847.5,SP500_MODERN,1859.449951171875,0.0099976274590822811,-0.00098413837572464136,0.034483313238292457,,,,,
1661,2014-02-28,breakout_52,1,1850.8399658203125,SP500_MODERN,1859.449951171875,0.0099976274590822811,-0.00098413837572464136,0.034483313238292457,,,,,
1662,2014-03-07,breakout_13,1,1867.9200439453125,SP500_MODERN,1878.0400390625,-0.019653486300597045,-0.0068955256399390041,0.038018306776564925,,,,,
1662,2014-03-07,breakout_4,1,1867.9200439453125,SP500_MODERN,1878.0400390625,-0.019653486300597045,-0.0068955256399390041,0.038018306776564925,,,,,
1662,2014-03-07,breakout_52,1,1867.9200439453125,SP500_MODERN,1878.0400390625,-0.019653486300597045,-0.0068955256399390041,0.038018306776564925,,,,,
1664,2014-03-21,sweep_1,-1,1882.3499755859375,SP500_MODERN,1866.52001953125,0.0047682448197354788,0.00089473669065276429,-0.051620113675573842,,,,,
1664,2014-03-21,sweep_13,-1,1883.5699462890625,SP500_MODERN,1866.52001953125,0.0047682448197354788,0.00089473669065276429,-0.051620113675573842,,,,,
1664,2014-03-21,sweep_4,-1,1883.5699462890625,SP500_MODERN,1866.52001953125,0.0047682448197354788,0.00089473669065276429,-0.051620113675573842,,,,,
1664,2014-03-21,sweep_52,-1,1883.5699462890625,SP500_MODERN,1866.52001953125,0.0047682448197354788,0.00089473669065276429,-0.051620113675573842,,,,,
1665,2014-03-28,sweep_1,1,1842.81005859375,SP500_MODERN,1857.6199951171875,0.0040212587734629324,0.0031115240533952093,0.055630304417450649,,,,,
1666,2014-04-04,sweep_1,-1,1875.9200439453125,SP500_MODERN,1865.0899658203125,0.026486671055749977,-0.0086055091830734565,-0.064527705253620171,,,,,
1666,2014-04-04,sweep_13,-1,1883.969970703125,SP500_MODERN,1865.0899658203125,0.026486671055749977,-0.0086055091830734565,-0.064527705253620171,,,,,
1666,2014-04-04,sweep_4,-1,1883.969970703125,SP500_MODERN,1865.0899658203125,0.026486671055749977,-0.0086055091830734565,-0.064527705253620171,,,,,
1666,2014-04-04,sweep_52,-1,1883.969970703125,SP500_MODERN,1865.0899658203125,0.026486671055749977,-0.0086055091830734565,-0.064527705253620171,,,,,
1667,2014-04-11,breakout_1,-1,1859.1600341796875,SP500_MODERN,1815.68994140625,-0.02707512613172991,-0.034581917116239147,-0.083648645850393111,,,,,
1667,2014-04-11,breakout_4,-1,1839.5699462890625,SP500_MODERN,1815.68994140625,-0.02707512613172991,-0.034581917116239147,-0.083648645850393111,,,,,
1669,2014-04-25,sweep_1,-1,1869.6300048828125,SP500_MODERN,1863.4000244140625,-0.0095202264687923588,-0.019925944186078848,-0.061682912901319886,,,,,
1672,2014-05-16,sweep_1,-1,1889.0699462890625,SP500_MODERN,1877.8599853515625,-0.012072275953560085,-0.031046004112607051,-0.041110665248950573,,,,,
